vin,model,mfg_year,fuel_type
A5DIPDIP,Ashok Leyland Dost,2016,Diesel
WA7JWPPW,Volvo VNL,2014,Diesel
IO9LXDWG,Volvo VNL,2021,CNG
DWO5O860,Isuzu N-Series,2011,CNG
NXZ1I6GA,Isuzu N-Series,2015,CNG
VED699EH,Tata Ultra,2022,CNG
6II838P3,Volvo VNL,2008,LNG
KGN72IJP,Isuzu N-Series,2019,LNG
7DAOS1O7,Isuzu N-Series,2023,LNG
8WOIX8KF,Freightliner M2,2005,Electric
0TXUN40D,Ashok Leyland Dost,2007,Diesel
GNF0CYFT,Tata Ultra,2005,CNG
FB1N1ECE,Tata Ultra,2009,LNG
QEEKVBCA,Ashok Leyland Dost,2017,LNG
QKKLOZ0B,Volvo VNL,2014,Diesel
TP3DPZKJ,Volvo VNL,2017,CNG
N0V6RGAL,Freightliner M2,2006,Diesel
F1ZUEL33,Ashok Leyland Dost,2022,CNG
Q3ZVOMAX,Isuzu N-Series,2021,CNG
TZF8Z94A,Tata Ultra,2007,Electric
8D0GC60L,Tata Ultra,2012,Diesel
LTVPB5IV,Freightliner M2,2022,LNG
QR50Q7W4,Isuzu N-Series,2023,Diesel
MLWWBCSL,Freightliner M2,2024,Electric
BAJEZQ9U,Ashok Leyland Dost,2011,Electric
ESH1F1TZ,Ashok Leyland Dost,2022,Electric
H1JKFNUN,Ashok Leyland Dost,2023,CNG
IW099QTP,Volvo VNL,2017,LNG
KHUTT8JF,Tata Ultra,2012,CNG
E2ABGBU7,Isuzu N-Series,2007,LNG
3O0DT6HA,Freightliner M2,2019,Diesel
5BP80E8W,Tata Ultra,2017,CNG
FEJ19WBX,Volvo VNL,2019,LNG
WHGO3WY0,Tata Ultra,2025,CNG
X6XJ2EU7,Volvo VNL,2021,Electric
UQ6E567W,Isuzu N-Series,2023,Electric
B0M1CSVR,Freightliner M2,2007,Electric
5VU8SYIW,Tata Ultra,2023,Electric
H3K63N6V,Volvo VNL,2010,Diesel
DFHJF9VV,Ashok Leyland Dost,2016,LNG
7E67FBXD,Volvo VNL,2015,LNG
4P0F2SF6,Isuzu N-Series,2017,Diesel
TAOOTFIQ,Ashok Leyland Dost,2012,LNG
0DTA1FF0,Tata Ultra,2012,Diesel
3NRM5LSH,Tata Ultra,2023,Diesel
Q82D1S2J,Volvo VNL,2013,LNG
2F3MMJRR,Freightliner M2,2011,LNG
4CO3YRA1,Ashok Leyland Dost,2025,CNG
9XDG7HS7,Ashok Leyland Dost,2022,CNG
EXU6SHJB,Tata Ultra,2025,Electric
VZYOEJEH,Freightliner M2,2014,CNG
FVQUELGD,Isuzu N-Series,2022,CNG
3ZMXKRAK,Freightliner M2,2023,Electric
8S1XW5ON,Volvo VNL,2011,CNG
7W7VKMIB,Volvo VNL,2007,LNG
ND868SSV,Volvo VNL,2021,Electric
B564O1N1,Volvo VNL,2007,Electric
8OZABO8H,Isuzu N-Series,2019,Electric
67OI8D4N,Volvo VNL,2022,Electric
XJHBVUZ7,Volvo VNL,2024,Electric
FMX5UHQ0,Ashok Leyland Dost,2020,Diesel
RZVPCHD2,Freightliner M2,2015,Diesel
0645G2QH,Isuzu N-Series,2023,LNG
3O9UX516,Ashok Leyland Dost,2022,CNG
T4LAFYAJ,Ashok Leyland Dost,2009,Electric
VBVKC4J3,Volvo VNL,2017,CNG
876OAHPS,Ashok Leyland Dost,2017,Electric
4Z0COCFJ,Freightliner M2,2019,CNG
3SCNNZ6S,Isuzu N-Series,2022,CNG
PCX4R9GD,Isuzu N-Series,2019,Diesel
TSYK8HIM,Tata Ultra,2007,CNG
51NGGQD5,Isuzu N-Series,2017,Diesel
6FB5WI3S,Isuzu N-Series,2008,Electric
0GSLVVRH,Ashok Leyland Dost,2009,Diesel
24ZND8AZ,Tata Ultra,2011,LNG
IPFF7G1Y,Volvo VNL,2019,Electric
1PHJSTXJ,Ashok Leyland Dost,2016,LNG
S875DBQZ,Isuzu N-Series,2014,CNG
2Z9GVHUI,Tata Ultra,2024,Electric
SQ7FKSEI,Tata Ultra,2020,Diesel
WHSSNX9G,Ashok Leyland Dost,2022,LNG
VRFELJB6,Freightliner M2,2007,LNG
NQP4TUSX,Freightliner M2,2021,Diesel
2PABMQLU,Tata Ultra,2025,Diesel
RHTY6WVS,Isuzu N-Series,2015,Electric
K8OPVNIO,Ashok Leyland Dost,2023,CNG
CXE726FC,Ashok Leyland Dost,2005,LNG
WNUIQFXY,Volvo VNL,2025,Electric
WK29BZ5V,Ashok Leyland Dost,2016,Diesel
MY3WXT06,Freightliner M2,2013,Diesel
PDVP56YL,Volvo VNL,2025,CNG
PRAS9ZI2,Isuzu N-Series,2020,Electric
E2YKESIU,Tata Ultra,2019,CNG
5VUNO0UA,Tata Ultra,2009,CNG
655I21PW,Freightliner M2,2013,Diesel
ACS9DWWK,Volvo VNL,2025,Diesel
EDN659FB,Isuzu N-Series,2023,Diesel
QZ8A10WA,Isuzu N-Series,2018,LNG
GV4KQ8NI,Ashok Leyland Dost,2023,CNG
6MD5VZ61,Isuzu N-Series,2009,Electric
9GZ438F6,Volvo VNL,2017,CNG
WKD79RTY,Isuzu N-Series,2017,Electric
0KB3XARA,Tata Ultra,2023,CNG
MZXKD90L,Isuzu N-Series,2021,LNG
M5G983MW,Volvo VNL,2015,LNG
CVKTAUQU,Volvo VNL,2015,CNG
7F9WHRVL,Freightliner M2,2017,Electric
G7DN33NF,Tata Ultra,2005,LNG
T3CT61JV,Ashok Leyland Dost,2019,LNG
XUAHVLT8,Tata Ultra,2015,Diesel
59HVO4R5,Volvo VNL,2018,Diesel
ASUXX2YV,Freightliner M2,2025,Electric
6O8FHIC8,Isuzu N-Series,2012,Diesel
NM1V473Q,Tata Ultra,2022,CNG
ZA8QS5PG,Tata Ultra,2013,LNG
ME0LYFBZ,Ashok Leyland Dost,2010,Electric
MYO9Y3E9,Volvo VNL,2010,Electric
YDKVLOVL,Volvo VNL,2012,Diesel
1K0ZJZI9,Volvo VNL,2015,Diesel
QMC5RQZY,Freightliner M2,2020,Electric
8ZRG0P47,Isuzu N-Series,2019,LNG
GQUCWJL5,Isuzu N-Series,2010,LNG
667EBGLM,Ashok Leyland Dost,2016,CNG
ZVVGA32H,Isuzu N-Series,2008,LNG
THODCAME,Freightliner M2,2005,Electric
14NCBIE2,Volvo VNL,2024,Diesel
3L158GBQ,Freightliner M2,2023,LNG
5P65RY1O,Freightliner M2,2024,LNG
6PZJGHG0,Ashok Leyland Dost,2005,CNG
GVOEZP3W,Tata Ultra,2019,Diesel
IO1BCQLB,Freightliner M2,2010,CNG
F7UOLU6Y,Isuzu N-Series,2006,LNG
CUJGS2AV,Freightliner M2,2014,CNG
I2N8EFZR,Tata Ultra,2019,Diesel
PEO33HRH,Volvo VNL,2014,LNG
0E1AFJWV,Ashok Leyland Dost,2014,LNG
AL69GIW6,Tata Ultra,2009,Electric
K4BCEXLZ,Isuzu N-Series,2013,Diesel
33H5N31M,Freightliner M2,2017,CNG
K84EUTR8,Tata Ultra,2020,Diesel
KD3633UO,Freightliner M2,2021,Diesel
EX88GBCP,Isuzu N-Series,2007,Diesel
EWC0KK6G,Tata Ultra,2020,Diesel
56KBXI1F,Isuzu N-Series,2024,LNG
J6J0E4QC,Volvo VNL,2009,LNG
N80BR9OG,Tata Ultra,2010,Diesel
6PD93W5G,Freightliner M2,2010,CNG
EKMVPKF2,Ashok Leyland Dost,2010,Electric
29LAK50Y,Ashok Leyland Dost,2009,CNG
N14QZCC6,Tata Ultra,2007,CNG
R1ER0GLG,Tata Ultra,2015,Electric
N7WTSXAB,Tata Ultra,2019,Diesel
YAURAKTW,Freightliner M2,2015,Electric
C9P0KQZF,Ashok Leyland Dost,2006,Electric
8RBRY8FY,Tata Ultra,2020,CNG
2R3RS5D9,Ashok Leyland Dost,2024,CNG
OXSRIH1M,Ashok Leyland Dost,2007,Diesel
OEJIOAD5,Freightliner M2,2011,CNG
EB8YLBC1,Tata Ultra,2010,Electric
QRHFKH9L,Tata Ultra,2012,Electric
BZ3G96G5,Tata Ultra,2008,LNG
KMT5S5YR,Ashok Leyland Dost,2022,Electric
UZVUGDW4,Freightliner M2,2007,Electric
RP843ZBI,Isuzu N-Series,2016,LNG
T7MDMNKT,Tata Ultra,2009,Electric
D8UWH6BX,Tata Ultra,2022,Diesel
P86ZEBVA,Isuzu N-Series,2005,Electric
8YV73GRQ,Tata Ultra,2018,Electric
2VW0ZAHF,Volvo VNL,2012,Electric
R17MWVTT,Freightliner M2,2016,Electric
8M10R5BO,Ashok Leyland Dost,2007,CNG
UPCAIYN6,Ashok Leyland Dost,2010,LNG
275GGN4D,Isuzu N-Series,2016,Electric
IQ5AVPHK,Isuzu N-Series,2006,LNG
7UM1LIKS,Isuzu N-Series,2015,Diesel
MXXMMBTW,Ashok Leyland Dost,2009,Diesel
Q7B28MAB,Ashok Leyland Dost,2016,LNG
XDEF0IV0,Isuzu N-Series,2017,CNG
Z3E3FGRS,Freightliner M2,2019,Electric
7RUP617A,Ashok Leyland Dost,2014,Diesel
7TXQESMO,Isuzu N-Series,2009,Diesel
VP5W28J0,Isuzu N-Series,2021,LNG
63Q4MJ04,Freightliner M2,2005,CNG
WIL2X9VX,Volvo VNL,2006,CNG
QCCOR4MW,Freightliner M2,2006,CNG
6WOQD7NQ,Volvo VNL,2011,Diesel
YKS5JPIC,Freightliner M2,2016,LNG
868NR14T,Isuzu N-Series,2014,Diesel
RB53N0Z1,Ashok Leyland Dost,2016,LNG
KKAYXLKC,Isuzu N-Series,2018,Electric
0IY4IX9M,Isuzu N-Series,2023,Electric
GMND8M1G,Isuzu N-Series,2025,Diesel
OWS4T3UC,Ashok Leyland Dost,2023,Diesel
HPAHU0SU,Freightliner M2,2005,Electric
7JWW7NRH,Tata Ultra,2016,Diesel
3IZVZVEY,Freightliner M2,2007,CNG
E18J14HV,Volvo VNL,2012,Diesel
C06QSM95,Isuzu N-Series,2014,CNG
TC76FVDY,Tata Ultra,2023,Electric
BXZBACAV,Freightliner M2,2010,LNG
LHU485XQ,Tata Ultra,2008,CNG
JPHHZFEA,Freightliner M2,2017,Electric
9Q9H3AZH,Tata Ultra,2021,CNG
QHN0ITMD,Freightliner M2,2012,Electric
GMRQWODG,Tata Ultra,2018,CNG
33PWJPRR,Volvo VNL,2025,Electric
G8EMRJ2R,Freightliner M2,2018,Diesel
HHIIYGLU,Ashok Leyland Dost,2010,LNG
SG0YBWSZ,Volvo VNL,2009,CNG
VU7ZSFSV,Ashok Leyland Dost,2011,Diesel
D9UFI38U,Freightliner M2,2009,Electric
IEZUKQPP,Isuzu N-Series,2007,Electric
VLDDWS98,Volvo VNL,2012,Diesel
5A1X3JK0,Ashok Leyland Dost,2016,LNG
4BJKLZXQ,Ashok Leyland Dost,2015,Electric
2S4KPJRE,Isuzu N-Series,2006,CNG
A5H2BZ2B,Freightliner M2,2020,Diesel
27V99HK1,Volvo VNL,2021,CNG
TB60E0CR,Volvo VNL,2009,Electric
UCO7QKGQ,Tata Ultra,2019,Diesel
KW5Y0T8S,Volvo VNL,2019,Diesel
6OGZ9JV1,Isuzu N-Series,2022,Diesel
QNSJ6BS0,Tata Ultra,2016,Diesel
ELZNDZHN,Isuzu N-Series,2009,CNG
J59SHG0Y,Ashok Leyland Dost,2018,Electric
W2IS8TRY,Volvo VNL,2022,CNG
QKC7E8BN,Tata Ultra,2014,CNG
3K143FG0,Freightliner M2,2009,Electric
B0H850JA,Ashok Leyland Dost,2010,Diesel
4LIHD8Q0,Ashok Leyland Dost,2011,Diesel
HZDGLQ2U,Tata Ultra,2024,LNG
MZLOSRK2,Ashok Leyland Dost,2005,CNG
S62YLAEP,Freightliner M2,2019,Electric
CXZV71L3,Tata Ultra,2013,LNG
EA8HRV6I,Ashok Leyland Dost,2014,CNG
73Y24NCQ,Ashok Leyland Dost,2007,CNG
RYK8PRRP,Tata Ultra,2023,Diesel
MV4BPM1Q,Tata Ultra,2022,LNG
PJNDU1EB,Freightliner M2,2010,LNG
ARXAA5GM,Freightliner M2,2012,Diesel
TDGNPU00,Tata Ultra,2019,Diesel
MQXIE6RI,Volvo VNL,2005,Diesel
ZSI6LP2L,Tata Ultra,2015,CNG
5GEHHEJ7,Tata Ultra,2013,CNG
I85EFVHY,Ashok Leyland Dost,2010,Electric
DT4DM4MN,Tata Ultra,2011,LNG
JSJ9X792,Tata Ultra,2007,CNG
7BEKTTR0,Tata Ultra,2009,CNG
FUINPLDD,Volvo VNL,2020,Electric
PQOIK6PL,Isuzu N-Series,2020,LNG
0A7I839H,Isuzu N-Series,2017,LNG
4TSAGDL0,Freightliner M2,2015,CNG
GQ5EM6FT,Isuzu N-Series,2008,Electric
O98ZJJK2,Volvo VNL,2022,Electric
8WQX30TN,Volvo VNL,2007,LNG
DJFHSCPB,Volvo VNL,2007,LNG
U7HDRXE0,Tata Ultra,2023,Electric
I6P0XKFC,Volvo VNL,2022,LNG
P0RKTQXH,Isuzu N-Series,2008,Diesel
O6Y6DWXJ,Volvo VNL,2005,CNG
IIHAASA6,Tata Ultra,2020,CNG
XDP7T7MF,Isuzu N-Series,2020,CNG
33O71KX0,Tata Ultra,2024,Diesel
TUDCN5AC,Isuzu N-Series,2012,Diesel
NDB37X1C,Freightliner M2,2013,Electric
1FSRL8TQ,Tata Ultra,2024,Diesel
8YMEGLH0,Volvo VNL,2015,LNG
NDLVN3K7,Isuzu N-Series,2022,LNG
VJNOYAV5,Tata Ultra,2013,CNG
597GKVKH,Tata Ultra,2020,Diesel
ZJUVE7VK,Isuzu N-Series,2008,Electric
PRJQ8QNO,Freightliner M2,2025,Electric
BFBISWWP,Tata Ultra,2018,Diesel
VPM0KDJ5,Freightliner M2,2005,Diesel
WHV59J3I,Tata Ultra,2009,CNG
FUWXJLQ9,Isuzu N-Series,2013,Diesel
OGH0KX8L,Tata Ultra,2007,CNG
XJMJ7YV2,Isuzu N-Series,2024,Diesel
060SE36M,Volvo VNL,2020,CNG
SNXG75DH,Isuzu N-Series,2021,CNG
5BDHAQ8Z,Isuzu N-Series,2007,Electric
YG935C0E,Tata Ultra,2017,CNG
CTDDRN7Z,Isuzu N-Series,2020,Diesel
CDKHRRCD,Ashok Leyland Dost,2022,Diesel
Z80C1UTE,Ashok Leyland Dost,2020,Diesel
013GIKHK,Volvo VNL,2016,CNG
6X3XWAL7,Ashok Leyland Dost,2009,CNG
QR4UT5JL,Volvo VNL,2009,Electric
LXF09YOS,Tata Ultra,2023,LNG
DK8RFQ6K,Isuzu N-Series,2023,CNG
AJ2R8DCA,Volvo VNL,2022,Diesel
9IIR1B4W,Freightliner M2,2020,Electric
BX2WNC2U,Volvo VNL,2014,Diesel
VOZ24LAF,Ashok Leyland Dost,2025,Diesel
KW52R1TY,Ashok Leyland Dost,2013,Diesel
TYVP5YNJ,Volvo VNL,2008,LNG
VCU0O5MT,Tata Ultra,2025,Diesel
93HH058N,Freightliner M2,2022,Electric
O7F6391B,Freightliner M2,2007,Electric
KQX2TSSU,Volvo VNL,2018,Diesel
W1RVJ1JU,Isuzu N-Series,2016,Diesel
W8TGXPLL,Tata Ultra,2011,LNG
RX2ZWX2J,Ashok Leyland Dost,2018,LNG
ZAF66YS6,Volvo VNL,2025,LNG
F2U3XYWS,Ashok Leyland Dost,2008,CNG
7IOVNSMZ,Volvo VNL,2017,Electric
UDOX83B1,Volvo VNL,2008,Diesel
WH16D01N,Isuzu N-Series,2019,Diesel
MR38NLG8,Freightliner M2,2022,Electric
4JSCPCKK,Freightliner M2,2024,LNG
IU9AALQE,Ashok Leyland Dost,2019,Diesel
IVA83I2J,Freightliner M2,2021,Electric
0GTHVFHV,Isuzu N-Series,2010,Diesel
BD9CMMKN,Isuzu N-Series,2012,CNG
CNU7JJ7I,Ashok Leyland Dost,2012,LNG
12DDS90K,Volvo VNL,2017,CNG
8N7NQ5RJ,Ashok Leyland Dost,2020,Diesel
IGV27SS0,Isuzu N-Series,2015,LNG
ZSD929VZ,Ashok Leyland Dost,2019,CNG
Q7WUWBOI,Tata Ultra,2008,LNG
86MAIYHF,Tata Ultra,2008,Electric
NNU73QQF,Ashok Leyland Dost,2007,Electric
GV84KN1I,Ashok Leyland Dost,2025,CNG
PZK9HWDN,Volvo VNL,2012,Electric
BAC0RFI2,Volvo VNL,2010,CNG
B994KM1X,Ashok Leyland Dost,2009,CNG
7TID5535,Tata Ultra,2022,Electric
B4CHGNVW,Freightliner M2,2017,LNG
MBDZQU37,Freightliner M2,2025,Electric
M1ZC1025,Isuzu N-Series,2010,CNG
G7WQVGB7,Tata Ultra,2008,Diesel
OYT3HW93,Tata Ultra,2016,Diesel
Q2E6YOSC,Tata Ultra,2009,LNG
ZTTXXNWK,Freightliner M2,2023,CNG
1X3LCMKM,Isuzu N-Series,2025,Electric
ONC856U8,Volvo VNL,2023,LNG
XXTT4FEK,Freightliner M2,2018,Diesel
PCXO32TF,Ashok Leyland Dost,2019,Electric
0O0EPZ8Z,Tata Ultra,2010,CNG
74EPJ8PL,Volvo VNL,2025,Diesel
2GEVVMYH,Volvo VNL,2020,Diesel
Y8JGFDOZ,Volvo VNL,2019,Electric
R4615088,Ashok Leyland Dost,2006,Electric
FIQUH1NA,Isuzu N-Series,2006,Diesel
05CN9Q1R,Isuzu N-Series,2022,LNG
QJH6ZY81,Ashok Leyland Dost,2015,LNG
XID1KV86,Volvo VNL,2013,CNG
BA993LHZ,Isuzu N-Series,2012,LNG
MI6Y10TE,Tata Ultra,2014,CNG
DAW6UDU8,Volvo VNL,2009,LNG
6446DC4M,Tata Ultra,2018,LNG
LAK3JKLX,Volvo VNL,2025,Diesel
GI88VHVX,Volvo VNL,2020,Electric
2N9S51ZN,Volvo VNL,2011,Diesel
C5R846Y0,Isuzu N-Series,2023,LNG
XNAUPTIW,Ashok Leyland Dost,2006,Diesel
AH27CKEA,Ashok Leyland Dost,2022,CNG
EXJW7L7J,Tata Ultra,2015,Electric
2FUY03Y2,Tata Ultra,2009,Electric
FRSSUWM5,Tata Ultra,2011,LNG
5YV7ZABP,Tata Ultra,2024,Diesel
PUAD0NTL,Ashok Leyland Dost,2021,LNG
74VQHMQW,Volvo VNL,2018,CNG
8LGKHZMH,Ashok Leyland Dost,2020,Electric
4MKTWQXD,Freightliner M2,2008,Electric
CMPIRA1C,Tata Ultra,2015,Electric
C0I93Q3W,Tata Ultra,2020,Diesel
0XAVJW0I,Isuzu N-Series,2015,Electric
5G3BQKI9,Freightliner M2,2010,CNG
4L5B7XAF,Isuzu N-Series,2021,Diesel
7GJUQ1WI,Isuzu N-Series,2005,Electric
7BOMTJ7Z,Volvo VNL,2010,CNG
GQVE93FH,Volvo VNL,2011,CNG
LDXB91ZZ,Volvo VNL,2014,Diesel
BFO9B4VA,Volvo VNL,2017,Electric
8NZ06QFT,Tata Ultra,2009,Electric
ENWG6ZRM,Ashok Leyland Dost,2025,LNG
PSN1CJC8,Volvo VNL,2019,Diesel
3O9P903W,Tata Ultra,2025,LNG
ZUTMCLLI,Freightliner M2,2024,Diesel
YGBVX3FS,Tata Ultra,2019,Diesel
XZYA3L51,Volvo VNL,2009,CNG
K0II5ILX,Freightliner M2,2024,Electric
9LLJ1I1P,Isuzu N-Series,2013,Diesel
GC8NATN0,Ashok Leyland Dost,2007,Diesel
63VPQXHP,Freightliner M2,2010,Diesel
8NREI2TK,Isuzu N-Series,2022,LNG
VR59H20M,Volvo VNL,2023,CNG
6SPH20VJ,Freightliner M2,2009,Electric
LHTGQJ2B,Ashok Leyland Dost,2013,Electric
2CBLS2Y2,Isuzu N-Series,2008,LNG
6JSNB27P,Tata Ultra,2009,CNG
UO1BSHNJ,Freightliner M2,2016,Diesel
4ZBT2CZJ,Ashok Leyland Dost,2007,Electric
6ISMSGQ9,Tata Ultra,2012,CNG
0E8F73F2,Freightliner M2,2019,Electric
7DKW4JJ8,Ashok Leyland Dost,2018,LNG
RIFDIQ1T,Freightliner M2,2017,LNG
0R2K5OKS,Isuzu N-Series,2007,Diesel
LEKR3V9K,Ashok Leyland Dost,2020,CNG
ATZM504C,Isuzu N-Series,2025,Diesel
630BE6AE,Volvo VNL,2022,Electric
9UULUT43,Tata Ultra,2005,Electric
ZVIZBUCG,Isuzu N-Series,2007,Diesel
HNYXIJQ5,Volvo VNL,2008,Electric
LYZCTGOT,Ashok Leyland Dost,2025,Diesel
PWS6WZ9X,Isuzu N-Series,2020,CNG
LHL0EZXD,Freightliner M2,2016,LNG
NJ6KH9M1,Tata Ultra,2005,Diesel
HNTZM34A,Isuzu N-Series,2005,LNG
32GN95TJ,Freightliner M2,2010,Electric
GW1797E5,Volvo VNL,2012,CNG
8W0L832G,Tata Ultra,2012,CNG
DLVZ1TOL,Tata Ultra,2008,Diesel
GFDEM4T6,Freightliner M2,2021,Diesel
FAVX2UCS,Tata Ultra,2008,CNG
DYTAQH66,Ashok Leyland Dost,2025,Electric
C8KWMA6A,Isuzu N-Series,2020,Electric
RMA2A8K7,Freightliner M2,2015,LNG
CND2BT8W,Ashok Leyland Dost,2021,Electric
U0KK2K0V,Freightliner M2,2012,CNG
PGL1SH88,Freightliner M2,2025,LNG
BFCG6SRM,Tata Ultra,2014,Electric
GG581YZN,Tata Ultra,2021,CNG
0ZFKG2B4,Freightliner M2,2007,LNG
H7PK43LC,Tata Ultra,2006,Diesel
9SPZWXHG,Isuzu N-Series,2022,Electric
QHKG88T7,Tata Ultra,2016,Diesel
6ZY42B8L,Ashok Leyland Dost,2013,Diesel
2TQ6PNGX,Tata Ultra,2025,CNG
IV9QR08M,Volvo VNL,2014,Electric
3T1FC67J,Tata Ultra,2019,CNG
3SQA4044,Tata Ultra,2009,Electric
IBC0RMNA,Volvo VNL,2007,CNG
5MIF36GQ,Ashok Leyland Dost,2022,Diesel
1I0KXS0G,Freightliner M2,2017,Electric
9KEUU2KP,Ashok Leyland Dost,2011,CNG
YTF8Z6RD,Tata Ultra,2008,Electric
NGWWY8JY,Ashok Leyland Dost,2025,Diesel
FNC5Z386,Volvo VNL,2023,Electric
3HADHT8T,Freightliner M2,2014,Diesel
9XEMPNEY,Freightliner M2,2023,LNG
LIU5X9AJ,Volvo VNL,2010,CNG
OS2BUP9D,Freightliner M2,2018,LNG
UNA8JARM,Isuzu N-Series,2016,CNG
NEOMNDER,Isuzu N-Series,2008,CNG
11DQS3LG,Tata Ultra,2006,CNG
Y8Y2V6O1,Freightliner M2,2022,Electric
D1Q6G7DH,Isuzu N-Series,2013,Electric
H47TZH53,Ashok Leyland Dost,2023,Electric
S4JL7GNZ,Freightliner M2,2009,LNG
L6H6G0RY,Tata Ultra,2023,LNG
GRA3JIPM,Volvo VNL,2023,Diesel
T2W3EGQM,Freightliner M2,2014,CNG
JLDFD8GY,Volvo VNL,2023,Diesel
YXWNLO7H,Ashok Leyland Dost,2022,CNG
RLYPCD4I,Isuzu N-Series,2017,Electric
LP75OPBE,Volvo VNL,2010,CNG
YDCG961C,Freightliner M2,2018,CNG
HV4L411U,Ashok Leyland Dost,2010,Electric
M9AM3QRA,Freightliner M2,2012,Diesel
6XVG50RL,Freightliner M2,2024,LNG
9I9XDLE3,Volvo VNL,2015,CNG
WMXXDVL8,Volvo VNL,2014,Electric
DFRYFM3F,Isuzu N-Series,2014,Electric
9CPG9UEW,Freightliner M2,2012,Diesel
0P3SYMO4,Isuzu N-Series,2012,LNG
27BDQD45,Tata Ultra,2018,Diesel
ERIN7SEW,Volvo VNL,2007,Electric
JG58JVRR,Tata Ultra,2014,CNG
AG7WSUG3,Ashok Leyland Dost,2021,Electric
ISDISR6N,Freightliner M2,2020,Diesel
CXK53I7Z,Ashok Leyland Dost,2022,Diesel
PG1WGRON,Isuzu N-Series,2023,CNG
914GNNNY,Ashok Leyland Dost,2018,CNG
GGXOONJW,Tata Ultra,2022,CNG
09CU3VL6,Volvo VNL,2019,Diesel
DMAUCMQ6,Ashok Leyland Dost,2018,Electric
S9D2OEFZ,Tata Ultra,2007,CNG
MSEH8WPN,Ashok Leyland Dost,2015,LNG
BIXSDHQ9,Ashok Leyland Dost,2005,LNG
1VM1ZZN1,Volvo VNL,2020,Electric
YW0DJW1X,Volvo VNL,2007,LNG
61FXM9BW,Isuzu N-Series,2006,Diesel
E1RO9QO9,Isuzu N-Series,2019,LNG
5UCILJ55,Freightliner M2,2016,Diesel
1A0WVFZU,Isuzu N-Series,2017,Electric
M67AZBHK,Tata Ultra,2016,Diesel
MBOY5FSX,Isuzu N-Series,2007,Electric
HWZIUZQY,Tata Ultra,2011,Diesel
FUTLXL9B,Tata Ultra,2006,CNG
245G1XJQ,Ashok Leyland Dost,2022,Electric
M57NLPXY,Isuzu N-Series,2019,Diesel
OZ258WC1,Ashok Leyland Dost,2005,Electric
FF54T94C,Ashok Leyland Dost,2009,Electric
FVF5HNKS,Volvo VNL,2010,LNG
3FA86Q2Q,Ashok Leyland Dost,2012,Electric
AIAXGBGC,Isuzu N-Series,2013,Diesel
8BFT41Q0,Tata Ultra,2024,Diesel
H5GX9E41,Isuzu N-Series,2016,Diesel
HYQ528U5,Tata Ultra,2015,CNG
ZOIY6Y0Q,Volvo VNL,2020,LNG
5LU7MS8G,Volvo VNL,2007,LNG
24KOQB6H,Volvo VNL,2008,Diesel
868OM6OV,Isuzu N-Series,2025,Electric
C71FAPY6,Freightliner M2,2021,Diesel
VOCRA30N,Ashok Leyland Dost,2008,LNG
ON6PJDOX,Isuzu N-Series,2016,LNG
IKYNV8LD,Tata Ultra,2008,CNG
VAXJ2USV,Ashok Leyland Dost,2015,Diesel
NBUA67QE,Volvo VNL,2008,LNG
N0GIDV6B,Tata Ultra,2025,CNG
K9G8TUCY,Isuzu N-Series,2010,Electric
UXT95C4R,Volvo VNL,2018,Diesel
1BY5Q7DK,Tata Ultra,2007,CNG
PQ62OAT7,Isuzu N-Series,2025,Diesel
L26FZTKA,Volvo VNL,2014,Diesel
Y3ZKS0OR,Ashok Leyland Dost,2015,Diesel
2RVUS5ZH,Isuzu N-Series,2008,CNG
KGBN7PK2,Isuzu N-Series,2022,LNG
L7RIV26D,Tata Ultra,2014,Diesel
0DVPVDU4,Freightliner M2,2021,Electric
FGLNMBDY,Ashok Leyland Dost,2010,LNG
3JS8P5RR,Volvo VNL,2017,LNG
6RD0NSCT,Ashok Leyland Dost,2015,CNG
8HGKEX2M,Isuzu N-Series,2014,Electric
5B3AW6C3,Ashok Leyland Dost,2015,Electric
85U48ZYH,Volvo VNL,2008,CNG
BW9DBLWN,Isuzu N-Series,2025,CNG
2X1YJH5I,Freightliner M2,2012,CNG
33IMBMA9,Ashok Leyland Dost,2019,CNG
C12EQ88G,Volvo VNL,2008,CNG
LK193ZMW,Isuzu N-Series,2019,Electric
CBLY43JM,Ashok Leyland Dost,2017,LNG
G9WJW3ZZ,Volvo VNL,2011,LNG
RKI0ATFI,Ashok Leyland Dost,2023,Diesel
8OO550OM,Tata Ultra,2024,CNG
NF4ST6XY,Freightliner M2,2018,Diesel
83HOKS3A,Isuzu N-Series,2016,Electric
FC0H4XTF,Ashok Leyland Dost,2020,CNG
20MYDUU2,Freightliner M2,2019,Electric
25OWQ9A6,Volvo VNL,2007,CNG
ELQ7YTIO,Volvo VNL,2023,LNG
GEOQZQ8G,Freightliner M2,2018,Electric
8KKQ3ACR,Volvo VNL,2008,CNG
MXVZFADZ,Isuzu N-Series,2022,Diesel
M2BOXJ2W,Volvo VNL,2007,CNG
7WTVY646,Volvo VNL,2005,Diesel
HIPLHQJ8,Volvo VNL,2020,CNG
1E0WQAG6,Freightliner M2,2025,LNG
2QDIW1NC,Tata Ultra,2024,LNG
K7VXD8KW,Ashok Leyland Dost,2015,LNG
GM90V3A4,Freightliner M2,2005,LNG
LCU2S146,Volvo VNL,2024,Electric
